"id";"SIRET";"secteur";"public";"public_employer_type";"Rue";"Ville";"Code postal";"Filière"
62063;"33202526100030";"Art et design";FAUX;;"11 Rue Lecourbe";"Paris";"75015";"seconde_troisieme_or_quatrieme"
62064;;"Commerce et distribution";FAUX;;"80 Rue Pierre Mauroy";"Lille";"59800";"seconde_only"
62065;;"Commerce et distribution";FAUX;;"Avenue du Languedoc";"Limoux";"11300";"seconde_only"
62066;"13000548100010";"Fonction publique";VRAI;"Ministère du Travail, de la Santé, des Solidarités et des Familles";"18 Rue Pierre-Félix Delarue";"Le Mans";"72000";"seconde_only"
62067;;"Commerce et distribution";FAUX;;"Rue Augustin Fresnel";"Lisieux";"14100";"seconde_only"
62068;"17380431100012";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Route des 4 Fontaines";"Notre-Dame-de-Vaulx";"38144";"seconde_only"
62069;"20006447500011";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"3 Rue du Querpon";"Val d'Anast";"35330";"seconde_only"
62070;"19420021800015";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"2 Route des Remparts";"Néronde";"42510";"seconde_only"
62071;;"Commerce et distribution";FAUX;;"rue du Creuzat";"L'Isle-d'Abeau";"38080";"seconde_only"
62072;;"Commerce et distribution";FAUX;;"76 Avenue Aristide Briand";"Loches";"37600";"seconde_only"
62073;"30337658600085";"Architecture, urbanisme et paysage";FAUX;;"11 Rue Lecourbe";"Paris";"75015";"seconde_troisieme_or_quatrieme"
62074;"00000000000000";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"3 Rue des Algues";"Châtelaillon-Plage";"17340";"seconde_only"
62075;;"Commerce et distribution";FAUX;;"Locminé";"Locminé";"56500";"seconde_only"
62076;;"Commerce et distribution";FAUX;;"1 Allée des Palombes";"Lognes";"77185";"seconde_only"
62077;"13000548123780";"Fonction publique";VRAI;"Ministère du Travail, de la Santé, des Solidarités et des Familles";"24 Rue du Carteron";"Cholet";"49300";"seconde_only"
62078;;"Fonction publique";VRAI;"Ministère de l'Économie, des Finances et de la Souveraineté industrielle et numérique";"23 Rue Armand Dulamon";"Mont-de-Marsan";"40000";"seconde_only"
62079;;"Commerce et distribution";FAUX;;"775 Route des penets";"Loisin";"74140";"seconde_only"
62080;;"Commerce et distribution";FAUX;;"Allee des crozes";"Loriol-sur-Drôme";"26270";"seconde_only"
62081;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue Marcel Pagnol";"Veauche";"42340";"seconde_only"
62083;;"Enseignement";FAUX;;"1 Avenue Augustin-Louis Cauchy";"Nantes";"44300";"seconde_only"
62084;;"Fonction publique";VRAI;"Ministère de la Culture";"1 Rue de l’Independance Americaine";"Versailles";"78000";"seconde_only"
62085;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue Marcel Pagnol";"Veauche";"42340";"seconde_only"
62087;;"Enseignement";FAUX;;"1 Avenue Augustin-Louis Cauchy";"Nantes";"44300";"seconde_only"
62088;;"Commerce et distribution";FAUX;;"9 Rue Grenette";"Lyon";"69002";"seconde_only"
62089;;"Commerce et distribution";FAUX;;"Impasse des Verchères";"Mâcon";"71000";"seconde_only"
62090;;"Agriculture";FAUX;;"La Villeneuve Runellou";"Plouray";"56770";"seconde_troisieme_or_quatrieme"
62091;;"Agriculture";FAUX;;"46 Avenue  Paul Cézanne";"Aix-en-Provence";"13090";"seconde_troisieme_or_quatrieme"
62092;;"Commerce et distribution";FAUX;;"100 Avenue de la Grande Haie";"Mareuil-lès-Meaux";"77100";"seconde_only"
62093;;"Commerce et distribution";FAUX;;"15 Rue de la republique";"Marseille";"13002";"seconde_only"
62094;;"Commerce et distribution";FAUX;;"Avenue des Pyrénées";"Martres-Tolosane";"31220";"seconde_only"
62095;;"Comptabilité, gestion, ressources humaines";FAUX;;"6 Avenue Franklin Roosevelt";"Maubeuge";"59600";"seconde_only"
62096;;"Commerce et distribution";FAUX;;"ZAC du Champ de Foire";"Melun";"77000";"seconde_only"
62097;;"Fonction publique";VRAI;"Ministère de l'Économie, des Finances et de la Souveraineté industrielle et numérique";"Avenue Frédéric et Irène Joliot Curie";"Nanterre";"92000";"seconde_only"
62098;;"Commerce et distribution";FAUX;;"9 Rue Jean Cocteau";"Mennecy";"91540";"seconde_only"
62099;"77563866100469";"Tourisme";FAUX;;"Ciboure";"Ciboure";"64500";"seconde_troisieme_or_quatrieme"
62100;;"Commerce et distribution";FAUX;;"20 Route de Sospel";"Menton";"06500";"seconde_only"
62101;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Cours Fauriel";"Saint-Étienne";"42100";"seconde_only"
62102;;"Commerce et distribution";FAUX;;"6 Rue Paul Cézanne";"Meyzieu";"69330";"seconde_only"
62103;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"25 Rue charlemagne";"L'Épine";"85740";"seconde_troisieme_or_quatrieme"
62104;"17820001000027";"Fonction publique";VRAI;"Ministère de l'Intérieur";"44 Rue de la Fraternité";"Castelsarrasin";"82100";"seconde_only"
62105;;"Fonction publique";VRAI;"Ministère de l’Agriculture et de la Souveraineté alimentaire";"Côte du Mas de Bonnet";"Villefranche-de-Rouergue";"12200";"seconde_only"
62106;;"Commerce et distribution";FAUX;;"4 Avenue Claude Monet";"Mimizan";"40200";"seconde_only"
62107;;"Commerce et distribution";FAUX;;"Chemin des Moissons";"Dorlisheim";"67120";"seconde_only"
62108;;"Bâtiment et travaux publics (BTP)";FAUX;;"52 Rue des Archicamps";"Amiens";"80080";"seconde_only"
62109;;"Commerce et distribution";FAUX;;"Avenue des Commerces";"Mondeville";"14120";"seconde_only"
62110;;"Bâtiment et travaux publics (BTP)";FAUX;;"51 Rue Pierre Simon Laplace";"Carvin";"62220";"seconde_only"
62111;;"Commerce et distribution";FAUX;;"avenue henri dunant";"Montauban";"82000";"seconde_only"
62113;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Armendarits";"Armendarits";"64640";"seconde_only"
62114;"21690123100011";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue d'Alsace-Lorraine";"Lyon";"69001";"seconde_troisieme_or_quatrieme"
62115;;"Industrie, ingénierie industrielle";FAUX;;"80 Boulevard Ney";"Paris";"75018";"seconde_only"
62116;"21690249400014";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Thurins";"Thurins";"69510";"seconde_troisieme_or_quatrieme"
62117;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Chemin Jean-Baptiste Gilliard";"Caluire-et-Cuire";"69300";"seconde_only"
62118;"81312348600033";"Santé";FAUX;;"8 Rue Jean Antoine de Baïf - Future 4 Care";"Paris";"75013";"seconde_only"
62119;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Cogny";"Cogny";"69640";"seconde_only"
62120;;"Commerce et distribution";FAUX;;"58 Avenue Maréchal Leclerc";"Montceau-les-Mines";"71300";"seconde_only"
62121;;"Commerce et distribution";FAUX;;"Rue de l’Ancienne Sucrerie";"Montereau-Fault-Yonne";"77130";"seconde_only"
62122;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Route de Bonneville";"Annemasse";"74100";"seconde_only"
62123;;"Commerce et distribution";FAUX;;"Cours Gambetta";"Montpellier";"34000";"seconde_only"
62124;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Jonage";"Jonage";"69330";"seconde_only"
62125;;"Commerce et distribution";FAUX;;"1369 Route d'Argent";"Morestel";"38510";"seconde_only"
62126;;"Commerce et distribution";FAUX;;"10 Rue d’Albertville";"Vandœuvre-lès-Nancy";"54500";"seconde_only"
62127;;"Commerce et distribution";FAUX;;"315 Boulevard des Provinces Françaises";"Nanterre";"92000";"seconde_only"
62128;;"Commerce et distribution";FAUX;;"Champ le Roi";"Neufchâteau";"88300";"seconde_only"
62129;;"Commerce et distribution";FAUX;;"1 Route de Roncq";"Neuville-en-Ferrain";"59960";"seconde_only"
62130;;"Commerce et distribution";FAUX;;"49 Boulevard Marechal Juin";"Nevers";"58000";"seconde_only"
62131;"17730431800013";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"39 Avenue du champ de mars";"Albertville";"73200";"seconde_only"
62132;"17730431800013";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"39 Avenue du champ de mars";"Albertville";"73200";"seconde_troisieme_or_quatrieme"
62133;"13001516700013";"Fonction publique";VRAI;"Ministère de l'Économie, des Finances et de la Souveraineté industrielle et numérique";"60 Rue du maréchal Juin";"Angers";"49000";"seconde_only"
62134;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Jarnioux (Jarnioux)";"Porte des Pierres Dorées";"69400";"seconde_only"
62135;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"10 Rue René Cassin";"Saint-Symphorien-d'Ozon";"69360";"seconde_only"
62136;;"Paramédical";FAUX;;"10 Rue de la Gare";"Rémelfing";"57200";"seconde_troisieme_or_quatrieme"
62138;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"8 Rue Professeur Louis Roche";"Lyon";"69003";"seconde_only"
62139;"21010043400039";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"255 Rue des Ecoles";"Beynost";"01700";"seconde_only"
62140;"21350051500019";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"18 Boulevard des Métairies";"Cesson-Sévigné";"35510";"seconde_only"
62141;;"Industrie, ingénierie industrielle";FAUX;;"Henriville";"Henriville";"57450";"seconde_only"
62142;"17430001200013";"Fonction publique";VRAI;"Ministère de l'Intérieur";"6 Av du General Charles de Gaulle";"Le Puy-en-Velay";"43000";"seconde_only"
62143;"17430001200013";"Fonction publique";VRAI;"Ministère de l'Intérieur";"6 Av du General Charles de Gaulle";"Le Puy-en-Velay";"43000";"seconde_only"
62144;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"passage théophile maupas";"Crémieu";"38460";"seconde_only"
62145;"93133931100017";"Hôtellerie, restauration";FAUX;;"3 Rue du Collège";"Bourgoin-Jallieu";"38300";"seconde_troisieme_or_quatrieme"
62146;"93133931100017";"Hôtellerie, restauration";FAUX;;"3 Rue du Collège";"Bourgoin-Jallieu";"38300";"seconde_troisieme_or_quatrieme"
62147;"93133931100017";"Hôtellerie, restauration";FAUX;;"3 Rue du Collège";"Bourgoin-Jallieu";"38300";"seconde_troisieme_or_quatrieme"
62148;"93133931100017";"Hôtellerie, restauration";FAUX;;"3 Rue du Collège";"Bourgoin-Jallieu";"38300";"seconde_troisieme_or_quatrieme"
62149;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"277 Rue François Cachoud";"Saint-Alban-de-Montbel";"73610";"seconde_troisieme_or_quatrieme"
62150;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue Gaspard Monge";"Saint-Étienne";"42100";"seconde_only"
62151;"51234750100011";"Tourisme";FAUX;;"2 Allée  Sylvia Jakubowitz";"Tuffé Val de la Chéronne";"72160";"seconde_only"
62152;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"116 Rue Centrale";"Montanay";"69250";"seconde_only"
62153;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue de la Charrière";"Châlons-en-Champagne";"51000";"seconde_only"
62154;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"116 Rue Centrale";"Montanay";"69250";"seconde_only"
62155;"17380431100012";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"14 Rue des Mûriers";"Villette-d'Anthon";"38280";"seconde_only"
62156;;"Fonction publique";VRAI;"Ministère des Armées";"554 Avenue Charles de Gaulle";"Orange";"84100";"seconde_only"
62157;"21690282500019";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"2 Rue du Rambion";"Meyzieu";"69330";"seconde_only"
62158;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue de Paris";"Herserange";"54440";"seconde_only"
62159;"92804548300015";"Agriculture";FAUX;;"198 Allée de la Meyfrenie";"Verteillac";"24320";"seconde_troisieme_or_quatrieme"
62160;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Quai Dujardin";"Rennes";"35000";"seconde_only"
62161;"87880969800037";"Arts du spectacle";FAUX;;"Soisy-sous-Montmorency";"Soisy-sous-Montmorency";"95230";"seconde_troisieme_or_quatrieme"
62162;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Route de Grand Anse";"Trois-Rivières";"97114";"seconde_troisieme_or_quatrieme"
62163;;"Commerce et distribution";FAUX;;"Troyes, France";"Troyes";"10000";"seconde_troisieme_or_quatrieme"
62164;"51021493500023";"Commerce et distribution";FAUX;;"   QUA LES VACHES ";"CHABEUIL";"26064";"seconde_only"
62165;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"chemin de l'école";"Madaillan";"47360";"seconde_only"
62166;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"2 Place Olympe de Gouges";"Herbignac";"44410";"seconde_only"
62167;;"Enseignement";FAUX;;"1 Route de Cambrai";"Tilloy-lès-Mofflaines";"62217";"seconde_troisieme_or_quatrieme"
62168;"44848639900034";"Culture et patrimoine";FAUX;;"  18 PLACE DE FAREHAM ";"VANNES";"56260";"seconde_only"
62169;"19730901600016";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"244 Avenue Daniel-Rops";"Chambéry";"73000";"seconde_troisieme_or_quatrieme"
62170;"19730901600016";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"244 Avenue Daniel-Rops";"Chambéry";"73000";"seconde_troisieme_or_quatrieme"
62171;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"46 Rue Lieutenant Colonel Girard";"Lyon";"69007";"seconde_only"
62172;"19730901600016";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"244 Avenue Daniel-Rops";"Chambéry";"73000";"seconde_troisieme_or_quatrieme"
62173;"19730901600016";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"244 Avenue Daniel-Rops";"Chambéry";"73000";"seconde_troisieme_or_quatrieme"
62174;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Place de la République";"Auby";"59950";"seconde_only"
62175;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Place du General de Gaulle";"Anzin";"59410";"seconde_only"
62176;;"Commerce et distribution";FAUX;;"DECATHLON Oyonnax - Rue François Rochaix";"Oyonnax";"01100";"seconde_troisieme_or_quatrieme"
62177;"19010974400028";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Bourg-en-Bresse";"Bourg-en-Bresse";"01000";"seconde_only"
62178;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue Léon Bathiat";"Maubeuge";"59600";"seconde_only"
62179;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"6 Place de la mairie";"Saint-Genix-les-Villages";"73240";"seconde_troisieme_or_quatrieme"
62180;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue Léon Bathiat";"Maubeuge";"59600";"seconde_only"
62181;;"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"18 Rue du Bourgneuf";"La Baconnière";"53240";"seconde_only"
62182;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Buffières";"Buffières";"71250";"seconde_only"
62183;"RosNelson97120";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Morne Houel";"Saint-Claude";"97120";"seconde_only"
62184;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"3 Avenue du Mans";"Dissay-sous-Courcillon";"72500";"seconde_only"
62185;;"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue de l’Ecole";"Houdelmont";"54330";"seconde_troisieme_or_quatrieme"
